C:\Download\IMG\center_2022_06_09_14_05_14_623.jpg,C:\Download\IMG\left_2022_06_09_14_05_14_623.jpg,C:\Download\IMG\right_2022_06_09_14_05_14_623.jpg,-0.1,1,0,29.71567
C:\Download\IMG\center_2022_06_09_14_05_14_722.jpg,C:\Download\IMG\left_2022_06_09_14_05_14_722.jpg,C:\Download\IMG\right_2022_06_09_14_05_14_722.jpg,-0.35,1,0,29.61768
C:\Download\IMG\center_2022_06_09_14_05_14_801.jpg,C:\Download\IMG\left_2022_06_09_14_05_14_801.jpg,C:\Download\IMG\right_2022_06_09_14_05_14_801.jpg,-0.5500001,1,0,29.25744
C:\Download\IMG\center_2022_06_09_14_05_14_886.jpg,C:\Download\IMG\left_2022_06_09_14_05_14_886.jpg,C:\Download\IMG\right_2022_06_09_14_05_14_886.jpg,0,1,0,29.07833
C:\Download\IMG\center_2022_06_09_14_05_14_969.jpg,C:\Download\IMG\left_2022_06_09_14_05_14_969.jpg,C:\Download\IMG\right_2022_06_09_14_05_14_969.jpg,0,1,0,28.76672
C:\Download\IMG\center_2022_06_09_14_05_15_052.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_052.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_052.jpg,0.2,1,0,28.58157
C:\Download\IMG\center_2022_06_09_14_05_15_144.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_144.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_144.jpg,0.45,1,0,28.78889
C:\Download\IMG\center_2022_06_09_14_05_15_235.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_235.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_235.jpg,0.6500001,1,0,29.12909
C:\Download\IMG\center_2022_06_09_14_05_15_327.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_327.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_327.jpg,0,1,0,29.91195
C:\Download\IMG\center_2022_06_09_14_05_15_421.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_421.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_421.jpg,0,1,0,30.36299
C:\Download\IMG\center_2022_06_09_14_05_15_513.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_513.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_513.jpg,0,1,0,30.27983
C:\Download\IMG\center_2022_06_09_14_05_15_607.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_607.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_607.jpg,0.1,1,0,30.13157
C:\Download\IMG\center_2022_06_09_14_05_15_690.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_690.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_690.jpg,0.3,1,0,30.15155
C:\Download\IMG\center_2022_06_09_14_05_15_768.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_768.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_768.jpg,0,1,0,30.09179
C:\Download\IMG\center_2022_06_09_14_05_15_852.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_852.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_852.jpg,0.1,1,0,30.11477
C:\Download\IMG\center_2022_06_09_14_05_15_935.jpg,C:\Download\IMG\left_2022_06_09_14_05_15_935.jpg,C:\Download\IMG\right_2022_06_09_14_05_15_935.jpg,0.3,1,0,30.11754
C:\Download\IMG\center_2022_06_09_14_05_16_033.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_033.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_033.jpg,0.5500001,1,0,30.11151
C:\Download\IMG\center_2022_06_09_14_05_16_122.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_122.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_122.jpg,0.8000001,1,0,30.1061
C:\Download\IMG\center_2022_06_09_14_05_16_206.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_206.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_206.jpg,1,0.7501279,0,30.02019
C:\Download\IMG\center_2022_06_09_14_05_16_305.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_305.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_305.jpg,1,0.4539388,0,29.96098
C:\Download\IMG\center_2022_06_09_14_05_16_400.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_400.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_400.jpg,0,0.7396525,0,30.09918
C:\Download\IMG\center_2022_06_09_14_05_16_487.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_487.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_487.jpg,0.1,1,0,30.19609
C:\Download\IMG\center_2022_06_09_14_05_16_578.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_578.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_578.jpg,0,1,0,30.18181
C:\Download\IMG\center_2022_06_09_14_05_16_672.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_672.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_672.jpg,0.1,1,0,30.19138
C:\Download\IMG\center_2022_06_09_14_05_16_759.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_759.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_759.jpg,0,1,0,30.18961
C:\Download\IMG\center_2022_06_09_14_05_16_857.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_857.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_857.jpg,0,0.846307,0,30.14026
C:\Download\IMG\center_2022_06_09_14_05_16_956.jpg,C:\Download\IMG\left_2022_06_09_14_05_16_956.jpg,C:\Download\IMG\right_2022_06_09_14_05_16_956.jpg,0.1,0.5496088,0,30.0626
C:\Download\IMG\center_2022_06_09_14_05_17_055.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_055.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_055.jpg,0.35,0.8471092,0,30.13665
C:\Download\IMG\center_2022_06_09_14_05_17_140.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_140.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_140.jpg,0.6000001,1,0,30.1323
C:\Download\IMG\center_2022_06_09_14_05_17_237.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_237.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_237.jpg,0,1,0,30.18549
C:\Download\IMG\center_2022_06_09_14_05_17_339.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_339.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_339.jpg,0,1,0,30.18979
C:\Download\IMG\center_2022_06_09_14_05_17_433.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_433.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_433.jpg,0.25,1,0,30.17873
C:\Download\IMG\center_2022_06_09_14_05_17_535.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_535.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_535.jpg,0,1,0,30.19003
C:\Download\IMG\center_2022_06_09_14_05_17_630.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_630.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_630.jpg,0,1,0,30.19028
C:\Download\IMG\center_2022_06_09_14_05_17_734.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_734.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_734.jpg,0,1,0,30.19029
C:\Download\IMG\center_2022_06_09_14_05_17_840.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_840.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_840.jpg,0.15,1,0,30.18441
C:\Download\IMG\center_2022_06_09_14_05_17_938.jpg,C:\Download\IMG\left_2022_06_09_14_05_17_938.jpg,C:\Download\IMG\right_2022_06_09_14_05_17_938.jpg,0,1,0,30.18938
C:\Download\IMG\center_2022_06_09_14_05_18_036.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_036.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_036.jpg,0,1,0,30.19024
C:\Download\IMG\center_2022_06_09_14_05_18_127.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_127.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_127.jpg,0.25,1,0,30.17635
C:\Download\IMG\center_2022_06_09_14_05_18_221.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_221.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_221.jpg,0.5000001,1,0,30.14651
C:\Download\IMG\center_2022_06_09_14_05_18_315.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_315.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_315.jpg,0.7,1,0,30.12168
C:\Download\IMG\center_2022_06_09_14_05_18_422.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_422.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_422.jpg,0,1,0,30.18671
C:\Download\IMG\center_2022_06_09_14_05_18_525.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_525.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_525.jpg,0.25,1,0,30.18305
C:\Download\IMG\center_2022_06_09_14_05_18_625.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_625.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_625.jpg,0,1,0,30.18849
C:\Download\IMG\center_2022_06_09_14_05_18_737.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_737.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_737.jpg,0,1,0,30.19004
C:\Download\IMG\center_2022_06_09_14_05_18_847.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_847.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_847.jpg,0,1,0,30.19027
C:\Download\IMG\center_2022_06_09_14_05_18_950.jpg,C:\Download\IMG\left_2022_06_09_14_05_18_950.jpg,C:\Download\IMG\right_2022_06_09_14_05_18_950.jpg,0.25,1,0,30.17567
C:\Download\IMG\center_2022_06_09_14_05_19_042.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_042.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_042.jpg,0,1,0,30.18863
C:\Download\IMG\center_2022_06_09_14_05_19_150.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_150.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_150.jpg,0.15,1,0,30.18717
C:\Download\IMG\center_2022_06_09_14_05_19_242.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_242.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_242.jpg,0.4,1,0,30.1607
C:\Download\IMG\center_2022_06_09_14_05_19_346.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_346.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_346.jpg,0,1,0,30.18561
C:\Download\IMG\center_2022_06_09_14_05_19_449.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_449.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_449.jpg,0,1,0,30.18972
C:\Download\IMG\center_2022_06_09_14_05_19_552.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_552.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_552.jpg,0,1,0,30.19031
C:\Download\IMG\center_2022_06_09_14_05_19_650.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_650.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_650.jpg,0,1,0,30.19032
C:\Download\IMG\center_2022_06_09_14_05_19_750.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_750.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_750.jpg,0,1,0,30.19028
C:\Download\IMG\center_2022_06_09_14_05_19_852.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_852.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_852.jpg,0,1,0,30.1903
C:\Download\IMG\center_2022_06_09_14_05_19_959.jpg,C:\Download\IMG\left_2022_06_09_14_05_19_959.jpg,C:\Download\IMG\right_2022_06_09_14_05_19_959.jpg,-0.3,1,0,30.16933
C:\Download\IMG\center_2022_06_09_14_05_20_060.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_060.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_060.jpg,0,1,0,30.18749
C:\Download\IMG\center_2022_06_09_14_05_20_162.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_162.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_162.jpg,0,1,0,30.18997
C:\Download\IMG\center_2022_06_09_14_05_20_262.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_262.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_262.jpg,0,1,0,30.19027
C:\Download\IMG\center_2022_06_09_14_05_20_362.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_362.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_362.jpg,0,1,0,30.16674
C:\Download\IMG\center_2022_06_09_14_05_20_459.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_459.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_459.jpg,0,1,0,30.18239
C:\Download\IMG\center_2022_06_09_14_05_20_557.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_557.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_557.jpg,0,1,0,30.29587
C:\Download\IMG\center_2022_06_09_14_05_20_663.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_663.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_663.jpg,0,1,0,30.15985
C:\Download\IMG\center_2022_06_09_14_05_20_778.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_778.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_778.jpg,0.1,1,0,30.2173
C:\Download\IMG\center_2022_06_09_14_05_20_879.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_879.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_879.jpg,0.4,1,0,30.0505
C:\Download\IMG\center_2022_06_09_14_05_20_987.jpg,C:\Download\IMG\left_2022_06_09_14_05_20_987.jpg,C:\Download\IMG\right_2022_06_09_14_05_20_987.jpg,0,1,0,29.93461
C:\Download\IMG\center_2022_06_09_14_05_21_101.jpg,C:\Download\IMG\left_2022_06_09_14_05_21_101.jpg,C:\Download\IMG\right_2022_06_09_14_05_21_101.jpg,0,1,0,30.15638
C:\Download\IMG\center_2022_06_09_14_05_21_200.jpg,C:\Download\IMG\left_2022_06_09_14_05_21_200.jpg,C:\Download\IMG\right_2022_06_09_14_05_21_200.jpg,0.25,1,0,30.07456
C:\Download\IMG\center_2022_06_09_14_05_21_303.jpg,C:\Download\IMG\left_2022_06_09_14_05_21_303.jpg,C:\Download\IMG\right_2022_06_09_14_05_21_303.jpg,0.5000001,1,0,29.99253
C:\Download\IMG\center_2022_06_09_14_05_21_403.jpg,C:\Download\IMG\left_2022_06_09_14_05_21_403.jpg,C:\Download\IMG\right_2022_06_09_14_05_21_403.jpg,0,1,0,30.08631
